source,target
CSNK1A1,CDC42
TAF8,TAF6
UPF1,RPL9
UPF1,RPL14
UPF1,ETF1
RPL9,EIF4A2
RPL9,RPL14
RPL9,ETF1
PLRG1,SF3B3
PLRG1,SF3B2
PLRG1,DDX46
PLRG1,PCBP2
PLRG1,SRSF2
PLRG1,PRPF4
PLRG1,HNRNPR
PLRG1,ELAVL1
RPL14,EIF4A2
RPL14,ETF1
VPS50,VPS53
PAK6,CDC42
PAK6,LIMK1
RLIM,UBOX5
RLIM,UBE2M
RLIM,TRIM32
RLIM,UBR1
RLIM,RNF4
RLIM,NEDD4L
UBR1,UBOX5
UBR1,UBE2M
UBR1,RNF4
UBR1,NEDD4L
LIMK1,CDC42
UBOX5,RNF4
UBOX5,NEDD4L
UBOX5,UBE2M
TRIM8,IRF1
UBN1,RB1
BICD2,DCTN4
XIAP,SMAD7
PHC3,KDM6B
LRPAP1,VLDLR
NR3C1,IRF1
NR3C1,NCOA3
NR3C1,KAT2B
H3F3B,HIST3H2A
ACTN1,PDGFB
ACTN1,FAM3C
ACTN1,QSOX1
GTF2H3,RRN3
GTF2H3,TAF6
RNF4,UBE2M
RNF4,TRIM32
RNF4,NEDD4L
KAT2B,IRF1
KAT2B,HIST3H2A
KAT2B,TAF6
KAT2B,NCOA3
KAT2B,HIST2H3A
SMAD7,NEDD4L
SRSF2,SF3B3
SRSF2,SF3B2
SRSF2,DDX46
SRSF2,PCBP2
SRSF2,HNRNPR
SRSF2,ELAVL1
SRSF2,PRPF4
KDM6B,HIST2H3A
SF3B3,HNRNPR
SF3B3,PCBP2
SF3B3,SF3B2
SF3B3,ELAVL1
SF3B3,DDX46
SF3B3,PRPF4
MYO9B,CDC42
CCDC88C,DVL3
ARHGEF18,CDC42
DVL3,PSMD13
PCBP2,SF3B2
PCBP2,DDX46
PCBP2,HNRNPR
PCBP2,ELAVL1
PCBP2,PRPF4
PSMD13,NFKBIA
FAM3C,PDGFB
EEA1,RAB5B
RB1,HIST2H3A
NEDD4L,UBE2M
SURF4,ARCN1
ELP1,HIST2H3A
HNRNPR,SF3B2
HNRNPR,DDX46
HNRNPR,PRPF4
HNRNPR,ELAVL1
STAT5B,PDGFB
STAT5B,HIST2H3A
ARHGAP32,CDC42
DDX46,SF3B2
DDX46,ELAVL1
DDX46,PRPF4
DCTN4,ARCN1
SF3B2,ELAVL1
SF3B2,PRPF4
EIF4A2,EIF4G2
FOXK2,HIST3H2A
HIST3H2A,HIST2H3A
PRPF4,ELAVL1
CDC42,SEPT2
